"tr_build_id","gh_project_name","NC","nbr_auth","NMF","NLR","NLA","CX","FT","TD","WD","CTM","AX","ACF","BT","openjdk6","openjdk7","oraclejdk7","oraclejdk8","BS3","prev_BS3","BS2","prev_BS2","BS1","prev_BS1","entropy","MysteryGuest","GeneralFixture","AssertionRoulette","IndirectTesting","SensitiveEquality","commit","LongMethod","LongParameterList","ComplexClass","Blob","LazyClass","AntiSingleto","BaseClassShouldBeAbstract","RefusedParentBequest","ManyFieldAttributesButNotComplex","SpaghettiCode","SpeculativeGenerality","LargeClass","gh_build_started_at","old_PB","BC","DLF","exist_test"
12546952,"julianhyde/optiq",2,19,8,15,75,"faible","other",20,"Monday","1",525,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.416950902096186,"","","","","","23cae05e4b016b1bdc71e6f6f772f4f52d09bee0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-10-15 00:07:25",0,0,"",0
12546957,"julianhyde/optiq",1,1,4,11,11,"faible","other",20,"Monday","1",525,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.968130013765764,"","","","","","1d4a23575f8433f9fbb9783ccbf39512680defe2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-10-15 00:07:15",0,0,"",0
12548400,"julianhyde/optiq",1,1,1,4,4,"faible","other",20,"Monday","1",525,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0,"","","","","","17b436ab9f827db93df23182497f807d8b647dc9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-10-15 01:00:47",0,0,"",0
12553110,"julianhyde/optiq",1,1,3,9,10,"faible","test+src",0,"Tuesday","1",525,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.697186208891852,"1","0","1","0","0","4218f9143cbe80343e842c6002c4d9ed2402fbcb",1,1,0,0,0,0,0,0,0,1,0,0,"2013-10-15 04:46:22",0,0,"",1
12581552,"julianhyde/optiq",1,1,6,60,250,"faible","test+src",14,"Tuesday","0",0,"single","PR",1,0,1,0,0,0,0,0,0,0,0.612834709282309,"0","0","1","0","0","b26bf6e9eed64499fe925a9fb15e0cad0b40f1b9",1,1,0,1,0,0,0,0,0,1,0,0,"2013-10-15 18:29:37",0,0,"",1
12604347,"julianhyde/optiq",1,1,18,244,366,"moy","test+src+other",2,"Wednesday","1",526,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.715466900748579,"1","0","1","1","0","9ed9983f4b6b2b04cca4c1b6e09bc6261dfefd7e",1,1,0,0,0,0,0,0,0,1,0,0,"2013-10-16 06:07:49",0,0,"",1
12644452,"julianhyde/optiq",1,1,1,0,33,"faible","src",19,"Wednesday","1",527,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0,"","","","","","9257565b42b46d7bca6acf1b2c1f1744bcf9d70d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-10-16 23:25:28",0,0,"",0
12685396,"julianhyde/optiq",1,1,3,22,68,"faible","test+src",15,"Thursday","1",528,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.820042596026009,"1","0","1","1","0","9e9aeee18855536c8e3a92ed3b057740ac2ae2a6",1,1,0,0,0,0,0,0,0,1,0,0,"2013-10-17 19:53:27",0,0,"",1
12966276,"julianhyde/optiq",1,1,3,23,81,"faible","test+src",23,"Wednesday","1",534,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.654738378486469,"1","0","1","0","0","362faaf32308a2cfa4516b928ab7a406d36a7fef",0,1,0,0,0,0,0,0,0,1,0,0,"2013-10-24 03:45:35",0,0,"",1
12973380,"julianhyde/optiq",1,1,10,234,502,"moy","test+src",4,"Thursday","1",534,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.573898295910211,"1","0","1","1","0","f9171508367efed57c497063cd363e38e8facdf7",1,1,0,0,0,0,0,0,0,1,0,0,"2013-10-24 08:21:55",0,0,"",1
13174843,"julianhyde/optiq",1,1,48,312,1951,"faible","src",16,"Monday","1",539,"daily","MERGE",1,0,1,0,0,0,0,0,0,0,0.63092752648248,"1","0","1","1","0","073c9e03c69a0e9d6efd6c8acba97142d118989d",1,1,0,1,1,0,0,0,0,1,0,0,"2013-10-28 20:33:19",0,0,"",1
13228773,"julianhyde/optiq",2,19,61,369,2092,"moy","test+src",16,"Tuesday","1",540,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.385763971718972,"1","0","1","1","0","fc4f555e4a1c45eb2d76858176f3ef84d32cc775",1,1,0,1,1,0,0,0,0,1,0,0,"2013-10-29 20:12:06",0,0,"",1
13239057,"julianhyde/optiq",1,1,12,329,618,"moy","test+src+other",20,"Tuesday","1",540,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.746851978210121,"1","0","1","1","0","c36616744e5875e03d77cc239d429473623d8464",1,1,0,1,0,0,0,0,0,1,0,0,"2013-10-30 00:21:56",0,0,"",1
13240709,"julianhyde/optiq",1,1,2,1,35,"faible","test+src",21,"Tuesday","1",540,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.503258334775646,"1","0","1","1","0","eb451d6069894d3c773cc4e4eb043856a35fee20",1,1,0,0,0,0,0,0,0,1,0,0,"2013-10-30 01:10:28",0,0,"",1
13484125,"julianhyde/optiq",3,19,8,8,82,"faible","src",12,"Monday","0",67,"single","UNKNOWN",1,0,1,0,0,0,0,0,0,0,0.32810189926809,"1","0","1","1","0","2b5872f8d0f7f980c83a9a4c0a17d8c8ba0b2762",1,0,0,0,0,0,0,0,0,1,0,0,"2013-11-04 18:09:25",0,0,"",1
13552156,"julianhyde/optiq",1,1,4,4,9,"faible","test+src+other",17,"Tuesday","1",547,"daily","PUSH",1,0,1,0,1,0,1,0,1,0,0.834590168433366,"1","0","1","1","0","7910e53d60d803e56f50d4e5b39183741f9ac65d",0,0,0,0,0,0,0,0,0,0,0,0,"2013-11-05 23:00:32",0,0,"",1
13566313,"julianhyde/optiq",1,1,3,0,16,"faible","src",1,"Wednesday","1",0,"other","PR",1,0,1,0,1,1,1,1,1,1,0.996511906247829,"1","0","1","1","0","7e6a292afb1e18120cd975f58a3659963b0cfe2f",0,0,0,0,0,0,0,0,0,1,0,0,"2013-11-06 06:56:18",1,0.07,"less_day",1
13598103,"julianhyde/optiq",2,19,14,67,98,"moy","test+src+other",14,"Wednesday","1",548,"daily","PUSH",1,0,1,0,1,1,1,1,1,1,0.503545055337295,"1","0","1","1","0","d92b04e41244a2b97c1bc6b72f31ef3567ab2da0",1,1,0,0,0,0,0,0,0,1,0,0,"2013-11-06 19:36:54",1,0.07,"less_day",1
13599465,"julianhyde/optiq",1,1,2,2,7,"faible","test+src",14,"Wednesday","1",548,"daily","PUSH",1,0,1,0,1,1,1,1,1,1,0.991076059838222,"1","0","1","1","0","b47063433e7e987db14ba11f0e24ac1295f9557d",1,1,0,0,0,0,0,0,0,1,0,0,"2013-11-06 20:01:19",1,0.14,"less_day",1
13615561,"julianhyde/optiq",1,1,7,66,121,"faible","src+other",22,"Wednesday","1",548,"daily","PUSH",1,0,1,0,0,1,0,1,0,1,0.691989477036968,"1","0","1","1","0","cb464e37f4083aea04c5d1da981b0ae554f54a20",1,1,0,0,0,0,0,0,0,1,0,0,"2013-11-07 03:34:32",1,0.23,"less_day",1
13644482,"julianhyde/optiq",1,1,8,24,67,"moy","test+src+other",12,"Thursday","1",548,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.59717090113516,"1","0","1","1","0","0a5d69a0f11807bf3b12b994ca9776c18dab7de2",1,1,0,1,0,0,0,0,0,1,0,0,"2013-11-07 17:31:46",0,0.25,"less_day",1
13660387,"julianhyde/optiq",1,1,8,49,153,"moy","test+src",18,"Thursday","1",549,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.65050302657292,"1","0","1","1","0","0f5d8ff5742bfb442057a06f60d2d7dbc0f7f815",1,1,0,0,1,0,0,0,0,1,0,0,"2013-11-07 23:32:10",0,0.27,"day_ago",1
13699621,"julianhyde/optiq",1,1,4,70,126,"faible","test+src",13,"Friday","1",549,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.690852871455708,"1","0","1","1","0","f6fc4c5a080f11e5165d194dbad1dd3580e9a43e",1,1,0,0,0,0,0,0,0,1,0,0,"2013-11-08 18:29:55",0,0.3,"day_ago",1
13708674,"julianhyde/optiq",2,19,17,348,446,"moy","test+src+other",16,"Friday","1",550,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.423513176063327,"1","0","1","1","0","168aa31722ac6dd63cd7633e1761d06da5ff51d9",1,1,0,0,0,0,0,0,0,1,0,0,"2013-11-08 21:34:56",1,0.14,"week_ago",1
13709363,"julianhyde/optiq",1,1,3,29,32,"faible","test+src",16,"Friday","1",550,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.39866184999253,"1","0","1","1","0","23d2cd016aa8672d23619a92dce11200ba2a0d9f",1,0,0,0,0,0,0,0,0,1,0,0,"2013-11-08 21:54:37",0,0.15,"week_ago",1
13747978,"julianhyde/optiq",1,1,4,4,34,"faible","test+src",14,"Saturday","1",551,"daily","PUSH",1,0,1,0,1,0,1,0,1,0,0.61119446995583,"1","0","1","1","0","5df4f0fe7c976f276064e0eaa4f4519729437970",1,0,0,0,0,0,0,0,0,1,0,0,"2013-11-09 23:49:53",0,0.16,"week_ago",1
13749852,"julianhyde/optiq",1,1,4,34,29,"faible","test+src",20,"Saturday","1",551,"daily","PUSH",1,0,1,0,0,1,0,1,0,1,0.971841439774114,"1","0","1","1","0","05cfa435f99e1ecfe697a757a58c5fa8e48580b8",1,1,0,0,0,0,0,0,0,1,0,0,"2013-11-10 01:18:04",1,0.22,"less_day",1
13817150,"julianhyde/optiq",1,1,1,1,1,"faible","other",12,"Monday","1",552,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0,"","","","","","d6e9467cdbd25b20a9173e596a4d90091a742a84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-11-11 18:02:09",0,0.24,"day_ago",0
13818649,"julianhyde/optiq",2,19,34,115,504,"high","test+src",13,"Monday","1",552,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.597044058484089,"1","0","1","1","0","2145b9bd56b03a8bb10840219abd5e606fc932f1",1,1,0,1,0,0,0,0,0,1,0,0,"2013-11-11 18:31:19",0,0.2,"day_ago",1
13903061,"julianhyde/optiq",1,1,1,0,57,"faible","src",3,"Wednesday","0",0,"single","PR",1,0,1,0,0,0,0,0,0,0,0,"","","","","","b07696cc5be0f708cb629a2e36c79f3f353d5346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-11-13 09:29:06",0,0,"",0
13927581,"julianhyde/optiq",1,1,1,0,57,"faible","src",13,"Wednesday","1",554,"daily","MERGE",1,0,1,0,0,0,0,0,0,0,0,"","","","","","e7b88efbcf710a0ad483ce40afed3e3e4925cd8d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-11-13 18:28:12",0,0.08,"week_ago",0
14004137,"julianhyde/optiq",2,19,22,223,997,"high","test+src",21,"Thursday","1",556,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.55220319008592,"1","0","1","1","0","ef0acca555e6d78d08ea1aa5ecc6d7b42f689544",1,1,0,1,1,0,0,0,0,1,0,0,"2013-11-15 02:07:10",0,0.08,"week_ago",1
14129303,"julianhyde/optiq",1,1,19,513,188,"moy","src",3,"Monday","1",559,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.627716387904339,"1","0","1","1","0","37db51c4bbccd21a3cf5efbb53573c9739809494",1,1,0,0,0,0,0,0,0,1,0,0,"2013-11-18 08:52:07",0,0.09,"more_week_ago",1
14225699,"julianhyde/optiq",1,1,17,78,320,"moy","test+src",18,"Tuesday","1",561,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.883087855779471,"1","0","1","1","0","5243baad31f983388bcd855c29fba2ac7e308dc6",1,1,0,1,0,0,0,0,0,1,0,0,"2013-11-19 23:23:51",0,0.1,"more_week_ago",1
14284622,"julianhyde/optiq",2,19,87,3287,4663,"high","test+src+other",19,"Wednesday","1",562,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.621198109059877,"1","0","1","1","0","b7214a413e18de0fef38468af7786c7af185f931",1,1,0,0,1,0,0,0,1,1,0,0,"2013-11-21 00:30:16",0,0.06,"more_week_ago",1
14334638,"julianhyde/optiq",2,19,99,3381,5186,"moy","test+src",16,"Thursday","1",563,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.331342117212499,"1","0","1","1","0","57456bb77feee1b1b994e209e72c17b62c440ad8",1,1,0,0,1,0,0,0,0,1,0,0,"2013-11-21 21:50:20",0,0.06,"more_week_ago",1
14337702,"julianhyde/optiq",1,1,2,13,15,"faible","test+src",17,"Thursday","1",563,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.863120568566631,"1","0","1","1","0","e7fb415bc7a9502c444631ded8eabf5a1b1ad0fc",1,1,0,0,0,0,0,0,0,1,0,0,"2013-11-21 22:29:54",0,0.07,"more_week_ago",1
14395703,"julianhyde/optiq",1,1,5,60,76,"faible","test+src+other",18,"Friday","1",564,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.883164188319318,"1","0","1","1","0","28c28b2805b651960adc1c2d09dc1d1c5735c9b8",1,0,0,0,0,0,0,0,0,1,0,0,"2013-11-22 23:21:10",0,0,"more_week_ago",1
14442474,"julianhyde/optiq",3,19,41,527,778,"high","test+src+other",4,"Sunday","1",565,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.328536712653197,"1","0","1","1","0","913269f36b853bcf7f33b96ed0bbd8b989a3cac1",1,1,0,1,0,0,0,0,0,1,0,0,"2013-11-24 09:55:28",0,0,"more_week_ago",1
14453886,"julianhyde/optiq",1,1,3,45,69,"faible","src",12,"Sunday","1",565,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.430660666569998,"1","0","1","1","0","a3864abece6f145359dd07b4d7a939df173a3c94",0,1,0,0,0,0,0,0,0,1,0,0,"2013-11-24 17:01:18",0,0,"more_week_ago",1
14466994,"julianhyde/optiq",1,1,2,0,33,"faible","src",18,"Sunday","1",566,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.195909270873605,"","","","","","537eda3595cff62b2f2c8506508d00d333151973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-11-24 23:56:10",0,0,"more_week_ago",0
14467135,"julianhyde/optiq",1,1,1,7,7,"faible","src",19,"Sunday","1",566,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0,"","","","","","973ec3c83da54dbd55753b74dad955421f240bc7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-11-25 00:01:04",0,0,"more_week_ago",0
14467357,"julianhyde/optiq",1,1,1,4,4,"faible","other",19,"Sunday","1",566,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0,"","","","","","e0e77dc00a2560c0a51c3a821f72c705b0b3697a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-11-25 00:07:38",0,0,"more_week_ago",0
14467455,"julianhyde/optiq",1,1,5,14,14,"faible","other",19,"Sunday","1",566,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.978041665781516,"","","","","","0bf85074c89fb99f6b20993f37e56f3b9d4bd610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-11-25 00:12:49",0,0,"more_week_ago",0
14467458,"julianhyde/optiq",1,1,5,14,14,"faible","other",19,"Sunday","1",566,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.978041665781516,"","","","","","447df5597d4ceb9f1551639de4226bbc841f5814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-11-25 00:12:48",0,0,"more_week_ago",0
14529110,"julianhyde/optiq",2,19,7,25,39,"faible","src",0,"Tuesday","1",567,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0,"1","0","1","1","0","139a7455227c166af512706d88a3e70c1dbc2ad9",1,1,0,0,0,0,0,0,0,1,0,0,"2013-11-26 05:42:07",0,0,"more_week_ago",1
14557072,"julianhyde/optiq",2,19,9,29,94,"faible","test+src+other",12,"Tuesday","1",567,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0,"1","0","1","1","0","a82fa7bd4345954ea2e5839df42fbd57510ff380",0,0,0,0,0,0,0,0,0,1,0,0,"2013-11-26 17:38:33",0,0,"more_week_ago",1
14571250,"julianhyde/optiq",2,19,14,39,146,"faible","test+src+other",17,"Tuesday","1",568,"daily","PUSH",1,0,1,0,1,0,0,0,1,0,0.38515775205855,"1","0","1","1","0","69dac21e57f00a07b5c2fa6037d777231e58d302",1,1,0,0,0,0,0,0,0,1,0,0,"2013-11-26 22:00:47",0,0,"more_week_ago",1
14584731,"julianhyde/optiq",1,1,1,1,1,"faible","src",23,"Tuesday","1",568,"daily","PUSH",1,0,1,0,1,1,0,0,1,1,0,"","","","","","f30ceef6369cb0031250b8bce238f84d0c00d49f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-11-27 04:32:02",0,0,"more_week_ago",0
14717185,"julianhyde/optiq",1,1,2,3,6,"faible","src+other",16,"Friday","0",0,"other","PR",1,0,1,0,1,1,0,0,1,1,0.91829583405449,"","","","","","f2567428e8d2a6cdeef8cee472a452036b4a676e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-11-29 21:28:52",0,0,"",0
14719914,"julianhyde/optiq",1,1,1,1,1,"faible","test+src",17,"Friday","1",571,"daily","PUSH",1,0,1,0,1,1,0,0,1,1,0,"1","0","1","1","0","de687cb94345b77ad36192a3c98bdb85cb7c267e",0,0,0,0,0,0,0,0,0,1,0,0,"2013-11-29 22:53:53",0,0,"",1
14719969,"julianhyde/optiq",1,1,2,3,6,"faible","src+other",17,"Friday","1",571,"daily","MERGE",1,0,1,0,1,1,0,0,1,1,0.91829583405449,"","","","","","aa5ed9bc146d523f151502bd73700a1b2ababbff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-11-29 22:54:37",0,0,"",0
14721207,"julianhyde/optiq",1,1,1,0,1,"faible","test+src",18,"Friday","1",571,"daily","PUSH",1,0,1,0,0,1,0,0,0,1,0,"1","0","1","1","0","e36be7eb9910d91dee93b6f16cf212d8e6cc99a9",0,0,0,0,0,0,0,0,0,1,0,0,"2013-11-29 23:42:02",0,0,"",1
14783165,"julianhyde/optiq",1,1,5,9,887,"faible","test+src",18,"Sunday","1",573,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.713105574430372,"1","0","1","1","0","b62c8379ad96c21c7abd66a171c0663ae9dc9fc1",1,0,0,0,1,0,0,0,0,1,0,0,"2013-12-01 23:32:03",0,0,"",1
14816661,"julianhyde/optiq",1,1,5,11,53,"faible","test+src",12,"Monday","1",573,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.733444248905056,"1","0","1","1","0","42ae6877a7832483e2bb058a839682cc691f5cc4",0,1,0,0,0,0,0,0,0,1,0,0,"2013-12-02 17:15:51",0,0,"",1
14939869,"julianhyde/optiq",1,1,1,2,2,"faible","src",13,"Wednesday","0",28,"other","PR",1,0,1,0,1,0,0,0,1,0,0,"1","0","1","1","0","5a58db888619e1690be4cd92c26dba5813331b08",0,0,0,0,0,0,0,0,0,1,0,0,"2013-12-04 19:02:14",0,0,"",1
14944731,"julianhyde/optiq",1,1,1,2,2,"faible","src",15,"Wednesday","1",576,"daily","MERGE",1,0,1,0,0,0,0,0,0,0,0,"1","0","1","1","0","fbc0a8b7388164567835ce7064fbaff653ce7542",0,0,0,0,0,0,0,0,0,1,0,0,"2013-12-04 20:32:39",0,0,"",1
15106644,"julianhyde/optiq",7,19,44,403,719,"high","test+src+other",19,"Saturday","1",579,"daily","PUSH",1,0,1,0,1,0,0,0,1,0,0.331841518820964,"","","","","","e553b8d33cfb4195007e0c27c1edbfa42675e91e",1,1,0,1,0,0,0,0,0,1,0,0,"2013-12-08 01:21:53",0,0,"",0
15107550,"julianhyde/optiq",1,1,2,10,1,"faible","src+other",20,"Saturday","1",579,"daily","PUSH",1,0,1,0,1,1,1,0,1,1,0.684038435639042,"1","0","1","1","0","bc9b5344590da2b1386b45647d06e329d8cab8e8",0,1,0,0,0,0,0,0,0,1,0,0,"2013-12-08 01:31:47",0,0,"",1
15107801,"julianhyde/optiq",1,1,1,0,1,"faible","test+src",20,"Saturday","1",579,"daily","PUSH",1,0,1,0,0,1,0,1,0,1,0,"1","0","1","1","0","4837acde1e6377b696eeadd16f810b0736ab1ad4",0,0,0,0,0,0,0,0,0,1,0,0,"2013-12-08 01:31:55",1,0.09,"less_day",1
15132315,"julianhyde/optiq",1,1,3,0,128,"faible","src",14,"Sunday","0",0,"other","UNKNOWN",1,0,1,0,1,0,0,0,1,0,0.707676529682256,"0","0","0","0","0","39e71616fb4a0376a735595fe0200bafc58fb761",0,0,0,0,0,0,0,0,0,0,0,0,"2013-12-08 19:28:59",0,0.09,"less_day",1
15306601,"julianhyde/optiq",1,1,21,224,614,"moy","test+src",20,"Tuesday","1",582,"daily","PUSH",1,0,1,0,1,0,1,0,1,0,0.718049039782114,"1","0","1","1","0","4403b7d887a23d42c88fac2f9ec90bd5e9c6bff0",1,1,0,1,0,0,0,0,0,1,0,0,"2013-12-11 21:12:51",0,0.09,"week_ago",1
15325795,"julianhyde/optiq",2,19,37,463,991,"high","test+src",0,"Thursday","1",583,"daily","PUSH",1,0,1,0,0,1,0,1,0,1,0.546846234963593,"1","0","1","1","0","a7b5ee32b688a6e62df6e3dc7d4841297853294e",1,1,0,1,0,0,0,0,0,1,0,0,"2013-12-12 05:51:05",1,0.18,"less_day",1
15328967,"julianhyde/optiq",1,1,57,384,309,"high","test+src",2,"Thursday","1",583,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.928250621436246,"1","0","1","1","0","c92765900e1ba32b4a75e31d26f9fe34269804e8",1,1,0,1,0,0,0,0,0,1,0,0,"2013-12-12 07:48:24",0,0.2,"less_day",1
15499042,"julianhyde/optiq",1,1,64,231,1750,"high","test+src+other",19,"Sunday","1",587,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.7377866977514,"1","0","1","1","0","2f6a46014a3eb06612850666913d4bb6f8ce640f",1,1,0,1,1,0,0,0,0,1,0,0,"2013-12-16 00:07:28",0,0.2,"week_ago",1
15499887,"julianhyde/optiq",1,1,14,77,103,"moy","test+src",19,"Sunday","1",587,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.807388745134972,"1","0","1","1","0","49c2734bccdfa791eb531a166ef825c5754b259a",1,1,0,1,0,0,0,0,0,1,0,0,"2013-12-16 18:42:02",0,0.2,"week_ago",1
15540673,"julianhyde/optiq",1,1,1,0,1,"faible","other",13,"Monday","1",587,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0,"","","","","","f55f97d8e2b1fa8ae5afc90391c08a27d4f23ae1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-12-16 18:40:49",0,0.2,"week_ago",0
15550878,"julianhyde/optiq",1,1,14,203,162,"moy","test+src",16,"Monday","1",588,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.832521331155033,"1","0","1","1","0","fd92963153cc116461fc3dd69bb6866e5dfd31b1",1,1,0,0,0,0,0,0,0,1,0,0,"2013-12-16 21:55:23",0,0.2,"week_ago",1
15607413,"julianhyde/optiq",1,1,11,136,138,"moy","test+src",15,"Tuesday","1",589,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.713955847779482,"1","0","1","1","0","a72dd5af78ea88459a6c07f5b200d4165fe1f228",1,1,0,0,0,0,0,0,0,1,0,0,"2013-12-17 20:52:41",0,0.2,"week_ago",1
15607638,"julianhyde/optiq",1,1,1,2,6,"faible","src",15,"Tuesday","1",589,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0,"","","","","","d89a7fb66afb78d7a6928d7d851f002380588a48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-12-17 20:56:59",0,0.2,"week_ago",0
15748714,"julianhyde/optiq",1,1,26,162,978,"moy","test+src",20,"Thursday","1",591,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.794304269772803,"1","0","1","1","0","dd44259294363045985cf2bf4e017a410c8c143f",1,1,0,1,1,0,0,0,0,1,0,0,"2013-12-20 04:14:42",0,0.1,"more_week_ago",1
16333070,"julianhyde/optiq",12,19,70,418,1605,"faible","test+src+other",14,"Friday","0",606,"daily","UNKNOWN",1,0,1,1,0,NA,0,NA,0,NA,0.271402626224647,"1","0","1","1","0","7feb6df36d63529a83626a3a33874a2b223b1f18",1,1,0,0,0,0,0,0,0,1,0,0,"2014-01-03 19:20:40",0,0,"",1
16489023,"julianhyde/optiq",1,1,99,2297,2952,"high","test+src",16,"Monday","1",609,"daily","PUSH",1,0,1,1,1,0,0,0,1,0,0.868916167790737,"1","0","1","1","0","66edfe073134daf18823e092981b72aeb7eb9994",1,1,0,1,1,0,0,0,1,1,0,0,"2014-01-06 21:16:28",0,0.1,"more_week_ago",1
16494086,"julianhyde/optiq",1,1,1,1,1,"faible","src",17,"Monday","1",609,"daily","PUSH",1,0,1,1,0,1,0,0,0,1,0,"1","0","1","1","0","9f0f3fc46d2216363f90c559487e3193bbee0f2e",0,0,0,0,0,0,0,0,0,0,0,0,"2014-01-06 22:51:11",0,0,"more_week_ago",1
16494150,"julianhyde/optiq",1,1,1,1,1,"faible","src",17,"Monday","1",609,"daily","PUSH",1,0,1,1,0,1,0,0,0,1,0,"","","","","","fc5b454596c72cf8ab4cf56f6c7476570d93bb09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-01-06 22:57:14",0,0,"more_week_ago",0
16504397,"julianhyde/optiq",1,1,2,0,910,"faible","src",21,"Monday","1",609,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.837174837485704,"0","0","0","0","0","527a10380e30221df5419124358bfb14bbcf12ee",0,0,0,0,0,0,0,0,0,0,0,0,"2014-01-07 02:58:22",0,0,"more_week_ago",1
16557439,"julianhyde/optiq",2,19,1053,139054,131889,"high","test+src+doc+other",17,"Tuesday","1",610,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.873006748293711,"1","0","1","1","0","45b58ab07223cbb94c7cbbb9a1434a2b01a9497f",1,1,0,1,1,0,0,0,1,1,0,0,"2014-01-07 23:00:30",0,0,"more_week_ago",1
16564609,"julianhyde/optiq",1,1,1,0,505,"faible","test+src",20,"Tuesday","1",610,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0,"0","0","0","0","0","ccec5eab8a82dea9f3fc5a19425ae91cbef2c466",0,0,0,0,0,0,0,0,0,0,0,0,"2014-01-08 01:29:58",0,0,"more_week_ago",1
16619173,"julianhyde/optiq",1,1,24,272,213,"moy","test+src+other",17,"Wednesday","1",611,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.861997310883172,"1","0","1","1","0","7694b56a08dafeac204356078de4309135fef027",1,1,0,0,0,0,0,0,0,1,0,0,"2014-01-08 23:01:36",0,0,"more_week_ago",1
16694454,"julianhyde/optiq",2,19,47,503,1362,"high","test+src+other",20,"Thursday","1",612,"daily","PUSH",1,0,1,1,0,0,0,0,0,0,0.519475102109472,"1","0","1","1","0","b1097731e5c3cd2c2c6ea3e2a558a01f270356a2",1,1,0,0,0,0,0,0,0,1,0,0,"2014-01-10 01:29:26",0,0,"more_week_ago",1
